date,genotype,animal,food,cond,cue,response.time,pir,group,paralyzed,plateID,data_type,log.response
2019_04_17,N2,3388,OP50,Tyrosine,oct_1.0,2.5,NA,NA,non-paralyzed,N2.OP50.2019_04_17.oct_1.0.Tyrosine,raw,0.9162907318741551
2019_04_17,N2,3389,OP50,Tyrosine,oct_1.0,1.4,NA,NA,non-paralyzed,N2.OP50.2019_04_17.oct_1.0.Tyrosine,raw,0.3364722366212129
2019_04_17,N2,3390,OP50,Tyrosine,oct_1.0,1.9,NA,NA,non-paralyzed,N2.OP50.2019_04_17.oct_1.0.Tyrosine,raw,0.6418538861723947
2019_04_17,N2,3391,OP50,Tyrosine,oct_1.0,2.2,NA,NA,non-paralyzed,N2.OP50.2019_04_17.oct_1.0.Tyrosine,raw,0.7884573603642703
2019_04_17,N2,3392,OP50,Tyrosine,oct_1.0,1.2,NA,NA,non-paralyzed,N2.OP50.2019_04_17.oct_1.0.Tyrosine,raw,0.1823215567939546
2019_04_17,N2,3393,OP50,Tyrosine,oct_1.0,1,NA,NA,non-paralyzed,N2.OP50.2019_04_17.oct_1.0.Tyrosine,raw,0
2019_04_17,N2,3394,OP50,Tyrosine,oct_1.0,2.7,NA,NA,non-paralyzed,N2.OP50.2019_04_17.oct_1.0.Tyrosine,raw,0.9932517730102834
2019_04_17,N2,3395,OP50,Tyrosine,oct_1.0,1.4,NA,NA,non-paralyzed,N2.OP50.2019_04_17.oct_1.0.Tyrosine,raw,0.3364722366212129
2019_04_17,N2,3396,OP50,Tyrosine,oct_1.0,1,NA,NA,non-paralyzed,N2.OP50.2019_04_17.oct_1.0.Tyrosine,raw,0
2019_04_17,N2,3397,OP50,Tyrosine,oct_1.0,0.7,NA,NA,non-paralyzed,N2.OP50.2019_04_17.oct_1.0.Tyrosine,raw,-0.35667494393873245
2019_04_17,N2,3398,OP50,Tyrosine,oct_1.0,1.2,NA,NA,non-paralyzed,N2.OP50.2019_04_17.oct_1.0.Tyrosine,raw,0.1823215567939546
2019_04_17,N2,3399,OP50,Tyrosine,oct_1.0,2,NA,NA,non-paralyzed,N2.OP50.2019_04_17.oct_1.0.Tyrosine,raw,0.6931471805599453
2019_04_17,N2,3400,OP50,Tyrosine,oct_1.0,2.8,NA,NA,non-paralyzed,N2.OP50.2019_04_17.oct_1.0.Tyrosine,raw,1.0296194171811581
2019_04_17,N2,3401,OP50,Tyrosine,oct_1.0,2.8,NA,NA,non-paralyzed,N2.OP50.2019_04_17.oct_1.0.Tyrosine,raw,1.0296194171811581
2019_04_17,N2,3402,OP50,Tyrosine,oct_1.0,2.8,NA,NA,non-paralyzed,N2.OP50.2019_04_17.oct_1.0.Tyrosine,raw,1.0296194171811581
2019_04_17,N2,3403,OP50,Tyrosine,oct_1.0,1.3,NA,NA,non-paralyzed,N2.OP50.2019_04_17.oct_1.0.Tyrosine,raw,0.26236426446749106
2019_04_17,N2,3404,JUb39,Tyrosine,oct_1.0,7,NA,NA,non-paralyzed,N2.JUb39.2019_04_17.oct_1.0.Tyrosine,raw,1.9459101490553132
2019_04_17,N2,3405,JUb39,Tyrosine,oct_1.0,1.5,NA,NA,non-paralyzed,N2.JUb39.2019_04_17.oct_1.0.Tyrosine,raw,0.4054651081081644
2019_04_17,N2,3407,JUb39,Tyrosine,oct_1.0,6,NA,NA,non-paralyzed,N2.JUb39.2019_04_17.oct_1.0.Tyrosine,raw,1.791759469228055
2019_04_17,N2,3410,JUb39,Tyrosine,oct_1.0,8.7,NA,NA,non-paralyzed,N2.JUb39.2019_04_17.oct_1.0.Tyrosine,raw,2.163323025660538
2019_04_17,N2,3411,JUb39,Tyrosine,oct_1.0,7.6,NA,NA,non-paralyzed,N2.JUb39.2019_04_17.oct_1.0.Tyrosine,raw,2.028148247292285
2019_04_17,N2,3413,JUb39,Tyrosine,oct_1.0,2.4,NA,NA,non-paralyzed,N2.JUb39.2019_04_17.oct_1.0.Tyrosine,raw,0.8754687373538999
2019_04_17,N2,3414,JUb39,Tyrosine,oct_1.0,2.5,NA,NA,non-paralyzed,N2.JUb39.2019_04_17.oct_1.0.Tyrosine,raw,0.9162907318741551
2019_04_17,N2,3415,JUb39,Tyrosine,oct_1.0,6.7,NA,NA,non-paralyzed,N2.JUb39.2019_04_17.oct_1.0.Tyrosine,raw,1.9021075263969205
2019_04_17,N2,3416,JUb39,Tyrosine,oct_1.0,5.3,NA,NA,non-paralyzed,N2.JUb39.2019_04_17.oct_1.0.Tyrosine,raw,1.667706820558076
2019_04_17,N2,3418,JUb39,Tyrosine,oct_1.0,2.9,NA,NA,non-paralyzed,N2.JUb39.2019_04_17.oct_1.0.Tyrosine,raw,1.0647107369924282
2019_04_17,N2,3419,JUb39,Tyrosine,oct_1.0,3.8,NA,NA,non-paralyzed,N2.JUb39.2019_04_17.oct_1.0.Tyrosine,raw,1.33500106673234
2019_04_17,N2,3420,JUb39,Tyrosine,oct_1.0,6.2,NA,NA,non-paralyzed,N2.JUb39.2019_04_17.oct_1.0.Tyrosine,raw,1.824549292051046
2019_04_17,N2,3421,JUb39,Tyrosine,oct_1.0,9.9,NA,NA,non-paralyzed,N2.JUb39.2019_04_17.oct_1.0.Tyrosine,raw,2.2925347571405443
2019_04_17,N2,3422,JUb39,Tyrosine,oct_1.0,0.9,NA,NA,non-paralyzed,N2.JUb39.2019_04_17.oct_1.0.Tyrosine,raw,-0.10536051565782628
2019_04_17,N2,3423,JUb39,Tyrosine,oct_1.0,5,NA,NA,non-paralyzed,N2.JUb39.2019_04_17.oct_1.0.Tyrosine,raw,1.6094379124341003
2019_04_17,N2,3424,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,1.1,NA,NA,non-paralyzed,N2.JUb39; tdcDel::cmR delAADC.2019_04_17.oct_1.0.Tyrosine,raw,0.09531017980432493
2019_04_17,N2,3426,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,1.1,NA,NA,non-paralyzed,N2.JUb39; tdcDel::cmR delAADC.2019_04_17.oct_1.0.Tyrosine,raw,0.09531017980432493
2019_04_17,N2,3427,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,2.3,NA,NA,non-paralyzed,N2.JUb39; tdcDel::cmR delAADC.2019_04_17.oct_1.0.Tyrosine,raw,0.8329091229351039
2019_04_17,N2,3428,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,2.1,NA,NA,non-paralyzed,N2.JUb39; tdcDel::cmR delAADC.2019_04_17.oct_1.0.Tyrosine,raw,0.7419373447293773
2019_04_17,N2,3429,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,2.4,NA,NA,non-paralyzed,N2.JUb39; tdcDel::cmR delAADC.2019_04_17.oct_1.0.Tyrosine,raw,0.8754687373538999
2019_04_17,N2,3430,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,1,NA,NA,non-paralyzed,N2.JUb39; tdcDel::cmR delAADC.2019_04_17.oct_1.0.Tyrosine,raw,0
2019_04_17,N2,3432,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,1.4,NA,NA,non-paralyzed,N2.JUb39; tdcDel::cmR delAADC.2019_04_17.oct_1.0.Tyrosine,raw,0.3364722366212129
2019_04_17,N2,3433,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,1.5,NA,NA,non-paralyzed,N2.JUb39; tdcDel::cmR delAADC.2019_04_17.oct_1.0.Tyrosine,raw,0.4054651081081644
2019_04_17,N2,3434,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,7.2,NA,NA,non-paralyzed,N2.JUb39; tdcDel::cmR delAADC.2019_04_17.oct_1.0.Tyrosine,raw,1.9740810260220096
2019_04_17,N2,3435,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,3.4,NA,NA,non-paralyzed,N2.JUb39; tdcDel::cmR delAADC.2019_04_17.oct_1.0.Tyrosine,raw,1.2237754316221157
2019_04_17,N2,3436,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,1.2,NA,NA,non-paralyzed,N2.JUb39; tdcDel::cmR delAADC.2019_04_17.oct_1.0.Tyrosine,raw,0.1823215567939546
2019_04_17,N2,3437,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,4.3,NA,NA,non-paralyzed,N2.JUb39; tdcDel::cmR delAADC.2019_04_17.oct_1.0.Tyrosine,raw,1.4586150226995167
2019_04_17,N2,3438,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,1.2,NA,NA,non-paralyzed,N2.JUb39; tdcDel::cmR delAADC.2019_04_17.oct_1.0.Tyrosine,raw,0.1823215567939546
2019_04_17,N2,3439,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,3.3,NA,NA,non-paralyzed,N2.JUb39; tdcDel::cmR delAADC.2019_04_17.oct_1.0.Tyrosine,raw,1.1939224684724346
2019_04_17,N2,3442,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,2.4,NA,NA,non-paralyzed,N2.JUb39; tdcDel::cmR delAADC.2019_04_17.oct_1.0.Tyrosine,raw,0.8754687373538999
2019_04_17,N2,3443,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,2.3,NA,NA,non-paralyzed,N2.JUb39; tdcDel::cmR delAADC.2019_04_17.oct_1.0.Tyrosine,raw,0.8329091229351039
2019_04_29,N2,3877,OP50,Tyrosine,oct_1.0,1,NA,NA,non-paralyzed,N2.OP50.2019_04_29.oct_1.0.Tyrosine,raw,0
2019_04_29,N2,3878,OP50,Tyrosine,oct_1.0,1.1,NA,NA,non-paralyzed,N2.OP50.2019_04_29.oct_1.0.Tyrosine,raw,0.09531017980432493
2019_04_29,N2,3879,OP50,Tyrosine,oct_1.0,1.1,NA,NA,non-paralyzed,N2.OP50.2019_04_29.oct_1.0.Tyrosine,raw,0.09531017980432493
2019_04_29,N2,3880,OP50,Tyrosine,oct_1.0,1.8,NA,NA,non-paralyzed,N2.OP50.2019_04_29.oct_1.0.Tyrosine,raw,0.5877866649021191
2019_04_29,N2,3881,OP50,Tyrosine,oct_1.0,4.1,NA,NA,non-paralyzed,N2.OP50.2019_04_29.oct_1.0.Tyrosine,raw,1.410986973710262
2019_04_29,N2,3882,OP50,Tyrosine,oct_1.0,1.2,NA,NA,non-paralyzed,N2.OP50.2019_04_29.oct_1.0.Tyrosine,raw,0.1823215567939546
2019_04_29,N2,3883,OP50,Tyrosine,oct_1.0,2.4,NA,NA,non-paralyzed,N2.OP50.2019_04_29.oct_1.0.Tyrosine,raw,0.8754687373538999
2019_04_29,N2,3884,OP50,Tyrosine,oct_1.0,2.6,NA,NA,non-paralyzed,N2.OP50.2019_04_29.oct_1.0.Tyrosine,raw,0.9555114450274363
2019_04_29,N2,3885,OP50,Tyrosine,oct_1.0,3,NA,NA,non-paralyzed,N2.OP50.2019_04_29.oct_1.0.Tyrosine,raw,1.0986122886681098
2019_04_29,N2,3886,OP50,Tyrosine,oct_1.0,1,NA,NA,non-paralyzed,N2.OP50.2019_04_29.oct_1.0.Tyrosine,raw,0
2019_04_29,N2,3887,OP50,Tyrosine,oct_1.0,8.2,NA,NA,non-paralyzed,N2.OP50.2019_04_29.oct_1.0.Tyrosine,raw,2.1041341542702074
2019_04_29,N2,3888,OP50,Tyrosine,oct_1.0,1,NA,NA,non-paralyzed,N2.OP50.2019_04_29.oct_1.0.Tyrosine,raw,0
2019_04_29,N2,3889,OP50,Tyrosine,oct_1.0,2.5,NA,NA,non-paralyzed,N2.OP50.2019_04_29.oct_1.0.Tyrosine,raw,0.9162907318741551
2019_04_29,N2,3890,OP50,Tyrosine,oct_1.0,1.1,NA,NA,non-paralyzed,N2.OP50.2019_04_29.oct_1.0.Tyrosine,raw,0.09531017980432493
2019_04_29,N2,3891,OP50,Tyrosine,oct_1.0,1.7,NA,NA,non-paralyzed,N2.OP50.2019_04_29.oct_1.0.Tyrosine,raw,0.5306282510621704
2019_04_29,N2,3892,OP50,Tyrosine,oct_1.0,1.7,NA,NA,non-paralyzed,N2.OP50.2019_04_29.oct_1.0.Tyrosine,raw,0.5306282510621704
2019_04_29,N2,3893,OP50,Tyrosine,oct_1.0,1,NA,NA,non-paralyzed,N2.OP50.2019_04_29.oct_1.0.Tyrosine,raw,0
2019_04_29,N2,3894,OP50,Tyrosine,oct_1.0,2.6,NA,NA,non-paralyzed,N2.OP50.2019_04_29.oct_1.0.Tyrosine,raw,0.9555114450274363
2019_04_29,N2,3895,OP50,Tyrosine,oct_1.0,1.3,NA,NA,non-paralyzed,N2.OP50.2019_04_29.oct_1.0.Tyrosine,raw,0.26236426446749106
2019_04_29,N2,3896,OP50,Tyrosine,oct_1.0,5.2,NA,NA,non-paralyzed,N2.OP50.2019_04_29.oct_1.0.Tyrosine,raw,1.6486586255873816
2019_04_29,N2,3898,JUb39,Tyrosine,oct_1.0,2.2,NA,NA,non-paralyzed,N2.JUb39.2019_04_29.oct_1.0.Tyrosine,raw,0.7884573603642703
2019_04_29,N2,3899,JUb39,Tyrosine,oct_1.0,2.9,NA,NA,non-paralyzed,N2.JUb39.2019_04_29.oct_1.0.Tyrosine,raw,1.0647107369924282
2019_04_29,N2,3900,JUb39,Tyrosine,oct_1.0,4.7,NA,NA,non-paralyzed,N2.JUb39.2019_04_29.oct_1.0.Tyrosine,raw,1.547562508716013
2019_04_29,N2,3901,JUb39,Tyrosine,oct_1.0,1.8,NA,NA,non-paralyzed,N2.JUb39.2019_04_29.oct_1.0.Tyrosine,raw,0.5877866649021191
2019_04_29,N2,3902,JUb39,Tyrosine,oct_1.0,8,NA,NA,non-paralyzed,N2.JUb39.2019_04_29.oct_1.0.Tyrosine,raw,2.0794415416798357
2019_04_29,N2,3904,JUb39,Tyrosine,oct_1.0,8.2,NA,NA,non-paralyzed,N2.JUb39.2019_04_29.oct_1.0.Tyrosine,raw,2.1041341542702074
2019_04_29,N2,3905,JUb39,Tyrosine,oct_1.0,1.4,NA,NA,non-paralyzed,N2.JUb39.2019_04_29.oct_1.0.Tyrosine,raw,0.3364722366212129
2019_04_29,N2,3908,JUb39,Tyrosine,oct_1.0,2.3,NA,NA,non-paralyzed,N2.JUb39.2019_04_29.oct_1.0.Tyrosine,raw,0.8329091229351039
2019_04_29,N2,3909,JUb39,Tyrosine,oct_1.0,3.2,NA,NA,non-paralyzed,N2.JUb39.2019_04_29.oct_1.0.Tyrosine,raw,1.1631508098056809
2019_04_29,N2,3910,JUb39,Tyrosine,oct_1.0,11.1,NA,NA,non-paralyzed,N2.JUb39.2019_04_29.oct_1.0.Tyrosine,raw,2.4069451083182885
2019_04_29,N2,3911,JUb39,Tyrosine,oct_1.0,2.8,NA,NA,non-paralyzed,N2.JUb39.2019_04_29.oct_1.0.Tyrosine,raw,1.0296194171811581
2019_04_29,N2,3912,JUb39,Tyrosine,oct_1.0,2.6,NA,NA,non-paralyzed,N2.JUb39.2019_04_29.oct_1.0.Tyrosine,raw,0.9555114450274363
2019_04_29,N2,3913,JUb39,Tyrosine,oct_1.0,12.5,NA,NA,non-paralyzed,N2.JUb39.2019_04_29.oct_1.0.Tyrosine,raw,2.5257286443082556
2019_04_29,N2,3915,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,1.5,NA,NA,non-paralyzed,N2.JUb39; tdcDel::cmR delAADC.2019_04_29.oct_1.0.Tyrosine,raw,0.4054651081081644
2019_04_29,N2,3916,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,8.3,NA,NA,non-paralyzed,N2.JUb39; tdcDel::cmR delAADC.2019_04_29.oct_1.0.Tyrosine,raw,2.1162555148025524
2019_04_29,N2,3917,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,3.3,NA,NA,non-paralyzed,N2.JUb39; tdcDel::cmR delAADC.2019_04_29.oct_1.0.Tyrosine,raw,1.1939224684724346
2019_04_29,N2,3918,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,5.1,NA,NA,non-paralyzed,N2.JUb39; tdcDel::cmR delAADC.2019_04_29.oct_1.0.Tyrosine,raw,1.62924053973028
2019_04_29,N2,3919,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,1.5,NA,NA,non-paralyzed,N2.JUb39; tdcDel::cmR delAADC.2019_04_29.oct_1.0.Tyrosine,raw,0.4054651081081644
2019_04_29,N2,3920,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,2.1,NA,NA,non-paralyzed,N2.JUb39; tdcDel::cmR delAADC.2019_04_29.oct_1.0.Tyrosine,raw,0.7419373447293773
2019_04_29,N2,3921,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,1.2,NA,NA,non-paralyzed,N2.JUb39; tdcDel::cmR delAADC.2019_04_29.oct_1.0.Tyrosine,raw,0.1823215567939546
2019_04_29,N2,3923,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,0.8,NA,NA,non-paralyzed,N2.JUb39; tdcDel::cmR delAADC.2019_04_29.oct_1.0.Tyrosine,raw,-0.2231435513142097
2019_04_29,N2,3924,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,1.3,NA,NA,non-paralyzed,N2.JUb39; tdcDel::cmR delAADC.2019_04_29.oct_1.0.Tyrosine,raw,0.26236426446749106
2019_04_29,N2,3925,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,8.1,NA,NA,non-paralyzed,N2.JUb39; tdcDel::cmR delAADC.2019_04_29.oct_1.0.Tyrosine,raw,2.0918640616783932
2019_04_29,N2,3926,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,2,NA,NA,non-paralyzed,N2.JUb39; tdcDel::cmR delAADC.2019_04_29.oct_1.0.Tyrosine,raw,0.6931471805599453
2019_04_29,N2,3928,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,1.5,NA,NA,non-paralyzed,N2.JUb39; tdcDel::cmR delAADC.2019_04_29.oct_1.0.Tyrosine,raw,0.4054651081081644
2019_04_29,N2,3929,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,2.9,NA,NA,non-paralyzed,N2.JUb39; tdcDel::cmR delAADC.2019_04_29.oct_1.0.Tyrosine,raw,1.0647107369924282
2019_04_29,N2,3930,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,2.1,NA,NA,non-paralyzed,N2.JUb39; tdcDel::cmR delAADC.2019_04_29.oct_1.0.Tyrosine,raw,0.7419373447293773
2019_04_29,N2,3931,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,0.9,NA,NA,non-paralyzed,N2.JUb39; tdcDel::cmR delAADC.2019_04_29.oct_1.0.Tyrosine,raw,-0.10536051565782628
2019_04_29,N2,3932,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,1.7,NA,NA,non-paralyzed,N2.JUb39; tdcDel::cmR delAADC.2019_04_29.oct_1.0.Tyrosine,raw,0.5306282510621704
2019_04_29,N2,3933,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,1.4,NA,NA,non-paralyzed,N2.JUb39; tdcDel::cmR delAADC.2019_04_29.oct_1.0.Tyrosine,raw,0.3364722366212129
2019_04_29,N2,3934,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,1.3,NA,NA,non-paralyzed,N2.JUb39; tdcDel::cmR delAADC.2019_04_29.oct_1.0.Tyrosine,raw,0.26236426446749106
