date,genotype,food,cond,cue,plateID,animal,response.time,pir,group,paralyzed,line
2019_05_28,ser-3,JUb39,Tyrosine,oct_1.0,248,1018,5.1,NA,NA,non-paralyzed,
2019_05_28,ser-3,JUb39,Tyrosine,oct_1.0,248,1019,5,NA,NA,non-paralyzed,
2019_05_28,ser-3,JUb39,Tyrosine,oct_1.0,248,1020,5,NA,NA,non-paralyzed,
2019_05_28,ser-3,JUb39,Tyrosine,oct_1.0,248,1021,2.4,NA,NA,non-paralyzed,
2019_05_28,ser-3,JUb39,Tyrosine,oct_1.0,248,1022,4.1,NA,NA,non-paralyzed,
2019_05_28,ser-3,JUb39,Tyrosine,oct_1.0,248,1023,1.3,NA,NA,non-paralyzed,
2019_05_28,ser-3,JUb39,Tyrosine,oct_1.0,248,1024,3,NA,NA,non-paralyzed,
2019_05_28,ser-3,JUb39,Tyrosine,oct_1.0,248,1025,5.9,NA,NA,non-paralyzed,
2019_05_28,ser-3,JUb39,Tyrosine,oct_1.0,248,1026,5.4,NA,NA,non-paralyzed,
2019_05_28,ser-3,JUb39,Tyrosine,oct_1.0,248,1027,3.6,NA,NA,non-paralyzed,
2019_06_02,N2,OP50,Tyrosine,oct_1.0,253,1028,1.4,NA,NA,non-paralyzed,
2019_06_02,N2,OP50,Tyrosine,oct_1.0,253,1029,1.3,NA,NA,non-paralyzed,
2019_06_02,N2,OP50,Tyrosine,oct_1.0,253,1030,3.1,NA,NA,non-paralyzed,
2019_06_02,N2,OP50,Tyrosine,oct_1.0,253,1031,0.9,NA,NA,non-paralyzed,
2019_06_02,N2,OP50,Tyrosine,oct_1.0,253,1032,1.1,NA,NA,non-paralyzed,
2019_06_02,N2,OP50,Tyrosine,oct_1.0,253,1033,1.2,NA,NA,non-paralyzed,
2019_06_02,N2,OP50,Tyrosine,oct_1.0,253,1034,2.1,NA,NA,non-paralyzed,
2019_06_02,N2,OP50,Tyrosine,oct_1.0,253,1035,1.3,NA,NA,non-paralyzed,
2019_06_02,N2,OP50,Tyrosine,oct_1.0,253,1036,0.9,NA,NA,non-paralyzed,
2019_06_02,N2,OP50,Tyrosine,oct_1.0,253,1037,2.1,NA,NA,non-paralyzed,
2019_06_02,N2,OP50,Tyrosine,oct_1.0,253,1038,2.2,NA,NA,non-paralyzed,
2019_06_02,N2,OP50,Tyrosine,oct_1.0,253,1039,1.5,NA,NA,non-paralyzed,
2019_06_02,N2,OP50,Tyrosine,oct_1.0,253,1040,1.1,NA,NA,non-paralyzed,
2019_06_02,N2,OP50,Tyrosine,oct_1.0,253,1041,1.1,NA,NA,non-paralyzed,
2019_06_02,N2,OP50,Tyrosine,oct_1.0,253,1042,1.2,NA,NA,non-paralyzed,
2019_06_02,N2,OP50,Tyrosine,oct_1.0,253,1043,1.8,NA,NA,non-paralyzed,
2019_06_02,N2,OP50,Tyrosine,oct_1.0,253,1044,2.3,NA,NA,non-paralyzed,
2019_06_02,N2,OP50,Tyrosine,oct_1.0,253,1045,1.8,NA,NA,non-paralyzed,
2019_06_02,N2,OP50,Tyrosine,oct_1.0,253,1046,1,NA,NA,non-paralyzed,
2019_06_02,N2,OP50,Tyrosine,oct_1.0,253,1047,1.9,NA,NA,non-paralyzed,
2019_06_02,N2,JUb39,Tyrosine,oct_1.0,254,1048,4.5,NA,NA,non-paralyzed,
2019_06_02,N2,JUb39,Tyrosine,oct_1.0,254,1049,5.3,NA,NA,non-paralyzed,
2019_06_02,N2,JUb39,Tyrosine,oct_1.0,254,1050,3,NA,NA,non-paralyzed,
2019_06_02,N2,JUb39,Tyrosine,oct_1.0,254,1051,1.1,NA,NA,non-paralyzed,
2019_06_02,N2,JUb39,Tyrosine,oct_1.0,254,1052,1.5,NA,NA,non-paralyzed,
2019_06_02,N2,JUb39,Tyrosine,oct_1.0,254,1053,5.7,NA,NA,non-paralyzed,
2019_06_02,N2,JUb39,Tyrosine,oct_1.0,254,1054,6.6,NA,NA,non-paralyzed,
2019_06_02,N2,JUb39,Tyrosine,oct_1.0,254,1055,1.7,NA,NA,non-paralyzed,
2019_06_02,N2,JUb39,Tyrosine,oct_1.0,254,1056,2.4,NA,NA,non-paralyzed,
2019_06_02,N2,JUb39,Tyrosine,oct_1.0,254,1057,2.4,NA,NA,non-paralyzed,
2019_06_02,N2,JUb39,Tyrosine,oct_1.0,254,1058,3,NA,NA,non-paralyzed,
2019_06_02,N2,JUb39,Tyrosine,oct_1.0,254,1059,1.2,NA,NA,non-paralyzed,
2019_06_02,N2,JUb39,Tyrosine,oct_1.0,254,1060,1.3,NA,NA,non-paralyzed,
2019_06_02,N2,JUb39,Tyrosine,oct_1.0,254,1061,1.7,NA,NA,non-paralyzed,
2019_06_02,N2,JUb39,Tyrosine,oct_1.0,254,1062,1.7,NA,NA,non-paralyzed,
2019_06_02,N2,JUb39,Tyrosine,oct_1.0,254,1063,2.2,NA,NA,non-paralyzed,
2019_06_02,N2,JUb39,Tyrosine,oct_1.0,254,1064,2.2,NA,NA,non-paralyzed,
2019_06_02,N2,JUb39,Tyrosine,oct_1.0,254,1065,3.4,NA,NA,non-paralyzed,
2019_06_02,N2,JUb39,Tyrosine,oct_1.0,254,1066,4.4,NA,NA,non-paralyzed,
2019_06_02,N2,JUb39,Tyrosine,oct_1.0,254,1067,2.7,NA,NA,non-paralyzed,
2019_06_02,ser-3,OP50,Tyrosine,oct_1.0,255,1068,1.4,NA,NA,non-paralyzed,
2019_06_02,ser-3,OP50,Tyrosine,oct_1.0,255,1069,2,NA,NA,non-paralyzed,
2019_06_02,ser-3,OP50,Tyrosine,oct_1.0,255,1070,2.7,NA,NA,non-paralyzed,
2019_06_02,ser-3,OP50,Tyrosine,oct_1.0,255,1071,1.3,NA,NA,non-paralyzed,
2019_06_02,ser-3,OP50,Tyrosine,oct_1.0,255,1072,1.8,NA,NA,non-paralyzed,
2019_06_02,ser-3,OP50,Tyrosine,oct_1.0,255,1073,3,NA,NA,non-paralyzed,
2019_06_02,ser-3,OP50,Tyrosine,oct_1.0,255,1074,1.3,NA,NA,non-paralyzed,
2019_06_02,ser-3,OP50,Tyrosine,oct_1.0,255,1075,4.1,NA,NA,non-paralyzed,
2019_06_02,ser-3,OP50,Tyrosine,oct_1.0,255,1076,2.8,NA,NA,non-paralyzed,
2019_06_02,ser-3,OP50,Tyrosine,oct_1.0,255,1077,1.2,NA,NA,non-paralyzed,
2019_06_02,ser-3,OP50,Tyrosine,oct_1.0,255,1078,1.3,NA,NA,non-paralyzed,
2019_06_02,ser-3,OP50,Tyrosine,oct_1.0,255,1079,1.8,NA,NA,non-paralyzed,
2019_06_02,ser-3,OP50,Tyrosine,oct_1.0,255,1080,0.9,NA,NA,non-paralyzed,
2019_06_02,ser-3,OP50,Tyrosine,oct_1.0,255,1081,1.1,NA,NA,non-paralyzed,
2019_06_02,ser-3,OP50,Tyrosine,oct_1.0,255,1082,0.9,NA,NA,non-paralyzed,
2019_06_02,ser-3,OP50,Tyrosine,oct_1.0,255,1083,2.9,NA,NA,non-paralyzed,
2019_06_02,ser-3,OP50,Tyrosine,oct_1.0,255,1084,1.3,NA,NA,non-paralyzed,
2019_06_02,ser-3,OP50,Tyrosine,oct_1.0,255,1085,1.1,NA,NA,non-paralyzed,
2019_06_02,ser-3,OP50,Tyrosine,oct_1.0,255,1086,0.9,NA,NA,non-paralyzed,
2019_06_02,ser-3,OP50,Tyrosine,oct_1.0,255,1087,2.4,NA,NA,non-paralyzed,
2019_06_02,ser-3,JUb39,Tyrosine,oct_1.0,256,1088,3.7,NA,NA,non-paralyzed,
2019_06_02,ser-3,JUb39,Tyrosine,oct_1.0,256,1089,7.3,NA,NA,non-paralyzed,
2019_06_02,ser-3,JUb39,Tyrosine,oct_1.0,256,1090,1.2,NA,NA,non-paralyzed,
2019_06_02,ser-3,JUb39,Tyrosine,oct_1.0,256,1091,2.9,NA,NA,non-paralyzed,
2019_06_02,ser-3,JUb39,Tyrosine,oct_1.0,256,1092,2.8,NA,NA,non-paralyzed,
2019_06_02,ser-3,JUb39,Tyrosine,oct_1.0,256,1093,1.3,NA,NA,non-paralyzed,
2019_06_02,ser-3,JUb39,Tyrosine,oct_1.0,256,1094,2.7,NA,NA,non-paralyzed,
2019_06_02,ser-3,JUb39,Tyrosine,oct_1.0,256,1095,2.7,NA,NA,non-paralyzed,
2019_06_02,ser-3,JUb39,Tyrosine,oct_1.0,256,1096,13.3,NA,NA,non-paralyzed,
2019_06_02,ser-3,JUb39,Tyrosine,oct_1.0,256,1097,6.5,NA,NA,non-paralyzed,
2019_06_02,ser-3,JUb39,Tyrosine,oct_1.0,256,1098,1.6,NA,NA,non-paralyzed,
2019_06_02,ser-3,JUb39,Tyrosine,oct_1.0,256,1099,3.3,NA,NA,non-paralyzed,
2019_06_02,ser-3,JUb39,Tyrosine,oct_1.0,256,1100,1.8,NA,NA,non-paralyzed,
2019_06_02,ser-3,JUb39,Tyrosine,oct_1.0,256,1101,1.5,NA,NA,non-paralyzed,
2019_06_02,ser-3,JUb39,Tyrosine,oct_1.0,256,1102,2.3,NA,NA,non-paralyzed,
2019_06_02,ser-3,JUb39,Tyrosine,oct_1.0,256,1103,5.2,NA,NA,non-paralyzed,
2019_06_02,ser-3,JUb39,Tyrosine,oct_1.0,256,1104,2.2,NA,NA,non-paralyzed,
2019_06_02,ser-3,JUb39,Tyrosine,oct_1.0,256,1105,2.7,NA,NA,non-paralyzed,
2019_06_02,ser-3,JUb39,Tyrosine,oct_1.0,256,1106,10.2,NA,NA,non-paralyzed,
2019_11_16,N2,OP50,Tyrosine,oct_1.0,257,1107,1.5,NA,NA,non-paralyzed,
2019_11_16,N2,OP50,Tyrosine,oct_1.0,257,1108,0.8,NA,NA,non-paralyzed,
2019_11_16,N2,OP50,Tyrosine,oct_1.0,257,1109,1.9,NA,NA,non-paralyzed,
2019_11_16,N2,OP50,Tyrosine,oct_1.0,257,1110,10.2,NA,NA,non-paralyzed,
2019_11_16,N2,OP50,Tyrosine,oct_1.0,257,1111,3.4,NA,NA,non-paralyzed,
2019_11_16,N2,OP50,Tyrosine,oct_1.0,257,1112,2.7,NA,NA,non-paralyzed,
2019_11_16,N2,OP50,Tyrosine,oct_1.0,257,1113,3.7,NA,NA,non-paralyzed,
2019_11_16,N2,OP50,Tyrosine,oct_1.0,257,1114,2.3,NA,NA,non-paralyzed,
2019_11_16,N2,OP50,Tyrosine,oct_1.0,257,1115,3,NA,NA,non-paralyzed,
2019_11_16,N2,OP50,Tyrosine,oct_1.0,257,1116,1.1,NA,NA,non-paralyzed,
2019_11_16,N2,OP50,Tyrosine,oct_1.0,257,1117,3.2,NA,NA,non-paralyzed,
2019_11_16,N2,OP50,Tyrosine,oct_1.0,257,1118,2.9,NA,NA,non-paralyzed,
2019_11_16,N2,OP50,Tyrosine,oct_1.0,257,1119,2.2,NA,NA,non-paralyzed,
2019_11_16,N2,OP50,Tyrosine,oct_1.0,257,1120,2.4,NA,NA,non-paralyzed,
2019_11_16,N2,OP50,Tyrosine,oct_1.0,257,1121,1,NA,NA,non-paralyzed,
2019_11_16,N2,OP50,Tyrosine,oct_1.0,257,1122,2.8,NA,NA,non-paralyzed,
2019_11_16,N2,OP50,Tyrosine,oct_1.0,257,1123,3.2,NA,NA,non-paralyzed,
2019_11_16,N2,OP50,Tyrosine,oct_1.0,257,1124,3.6,NA,NA,non-paralyzed,
2019_11_16,N2,OP50,Tyrosine,oct_1.0,257,1125,2.2,NA,NA,non-paralyzed,
2019_11_16,N2,OP50,Tyrosine,oct_1.0,257,1126,2.2,NA,NA,non-paralyzed,
2019_11_16,N2,JUb39,Tyrosine,oct_1.0,258,1127,2.7,NA,NA,non-paralyzed,
2019_11_16,N2,JUb39,Tyrosine,oct_1.0,258,1128,1.3,NA,NA,non-paralyzed,
2019_11_16,N2,JUb39,Tyrosine,oct_1.0,258,1129,9.2,NA,NA,non-paralyzed,
2019_11_16,N2,JUb39,Tyrosine,oct_1.0,258,1130,11.3,NA,NA,non-paralyzed,
2019_11_16,N2,JUb39,Tyrosine,oct_1.0,258,1131,1.6,NA,NA,non-paralyzed,
2019_11_16,N2,JUb39,Tyrosine,oct_1.0,258,1132,3.7,NA,NA,non-paralyzed,
2019_11_16,N2,JUb39,Tyrosine,oct_1.0,258,1133,2.7,NA,NA,non-paralyzed,
2019_11_16,N2,JUb39,Tyrosine,oct_1.0,258,1134,7.3,NA,NA,non-paralyzed,
2019_11_16,N2,JUb39,Tyrosine,oct_1.0,258,1135,2.7,NA,NA,non-paralyzed,
2019_11_16,N2,JUb39,Tyrosine,oct_1.0,258,1136,2.4,NA,NA,non-paralyzed,
2019_11_16,N2,JUb39,Tyrosine,oct_1.0,258,1137,2.3,NA,NA,non-paralyzed,
2019_11_16,N2,JUb39,Tyrosine,oct_1.0,258,1138,3,NA,NA,non-paralyzed,
2019_11_16,N2,JUb39,Tyrosine,oct_1.0,258,1139,9.4,NA,NA,non-paralyzed,
2019_11_16,N2,JUb39,Tyrosine,oct_1.0,258,1140,1.6,NA,NA,non-paralyzed,
2019_11_16,N2,JUb39,Tyrosine,oct_1.0,258,1141,3.3,NA,NA,non-paralyzed,
2019_11_16,N2,JUb39,Tyrosine,oct_1.0,258,1142,5.4,NA,NA,non-paralyzed,
2019_11_16,N2,JUb39,Tyrosine,oct_1.0,258,1143,3,NA,NA,non-paralyzed,
2019_11_16,N2,JUb39,Tyrosine,oct_1.0,258,1144,5.6,NA,NA,non-paralyzed,
2019_11_16,N2,JUb39,Tyrosine,oct_1.0,258,1145,2,NA,NA,non-paralyzed,
2019_11_16,N2,JUb39,Tyrosine,oct_1.0,258,1146,12,NA,NA,non-paralyzed,
2019_11_16,octr-1,OP50,Tyrosine,oct_1.0,259,1147,1.5,NA,NA,non-paralyzed,
2019_11_16,octr-1,OP50,Tyrosine,oct_1.0,259,1148,2.5,NA,NA,non-paralyzed,
2019_11_16,octr-1,OP50,Tyrosine,oct_1.0,,1149,1.3,NA,NA,non-paralyzed,
2019_11_16,octr-1,OP50,Tyrosine,oct_1.0,,1150,2.4,NA,NA,non-paralyzed,
2019_11_16,octr-1,OP50,Tyrosine,oct_1.0,,1151,1.4,NA,NA,non-paralyzed,
2019_11_16,octr-1,OP50,Tyrosine,oct_1.0,,1152,2.2,NA,NA,non-paralyzed,
2019_11_16,octr-1,OP50,Tyrosine,oct_1.0,,1153,1.3,NA,NA,non-paralyzed,
2019_11_16,octr-1,OP50,Tyrosine,oct_1.0,,1154,2,NA,NA,non-paralyzed,
2019_11_16,octr-1,OP50,Tyrosine,oct_1.0,,1155,2.9,NA,NA,non-paralyzed,
2019_11_16,octr-1,OP50,Tyrosine,oct_1.0,,1156,2.1,NA,NA,non-paralyzed,
2019_11_16,octr-1,OP50,Tyrosine,oct_1.0,,1157,2.2,NA,NA,non-paralyzed,
2019_11_16,octr-1,OP50,Tyrosine,oct_1.0,,1158,2.9,NA,NA,non-paralyzed,
2019_11_16,octr-1,OP50,Tyrosine,oct_1.0,,1159,3.8,NA,NA,non-paralyzed,
2019_11_16,octr-1,OP50,Tyrosine,oct_1.0,,1160,4.6,NA,NA,non-paralyzed,
2019_11_16,octr-1,OP50,Tyrosine,oct_1.0,,1161,1.5,NA,NA,non-paralyzed,
2019_11_16,octr-1,OP50,Tyrosine,oct_1.0,,1162,3.5,NA,NA,non-paralyzed,
2019_11_16,octr-1,OP50,Tyrosine,oct_1.0,,1163,1.7,NA,NA,non-paralyzed,
2019_11_16,octr-1,OP50,Tyrosine,oct_1.0,,1164,3.5,NA,NA,non-paralyzed,
2019_11_16,octr-1,OP50,Tyrosine,oct_1.0,,1165,4.8,NA,NA,non-paralyzed,
2019_11_16,octr-1,OP50,Tyrosine,oct_1.0,,1166,1.6,NA,NA,non-paralyzed,
2019_11_16,octr-1,JUb39,Tyrosine,oct_1.0,,1167,3.3,NA,NA,non-paralyzed,
2019_11_16,octr-1,JUb39,Tyrosine,oct_1.0,,1168,4,NA,NA,non-paralyzed,
2019_11_16,octr-1,JUb39,Tyrosine,oct_1.0,,1169,2,NA,NA,non-paralyzed,
2019_11_16,octr-1,JUb39,Tyrosine,oct_1.0,,1170,2.6,NA,NA,non-paralyzed,
2019_11_16,octr-1,JUb39,Tyrosine,oct_1.0,,1171,2.7,NA,NA,non-paralyzed,
2019_11_16,octr-1,JUb39,Tyrosine,oct_1.0,,1172,2.7,NA,NA,non-paralyzed,
2019_11_16,octr-1,JUb39,Tyrosine,oct_1.0,,1173,1.6,NA,NA,non-paralyzed,
2019_11_16,octr-1,JUb39,Tyrosine,oct_1.0,,1174,6.1,NA,NA,non-paralyzed,
2019_11_16,octr-1,JUb39,Tyrosine,oct_1.0,,1175,1.9,NA,NA,non-paralyzed,
2019_11_16,octr-1,JUb39,Tyrosine,oct_1.0,,1176,3,NA,NA,non-paralyzed,
2019_11_16,octr-1,JUb39,Tyrosine,oct_1.0,,1177,1.8,NA,NA,non-paralyzed,
2019_11_16,octr-1,JUb39,Tyrosine,oct_1.0,,1178,1.5,NA,NA,non-paralyzed,
2019_11_16,octr-1,JUb39,Tyrosine,oct_1.0,,1179,1.6,NA,NA,non-paralyzed,
2019_11_16,octr-1,JUb39,Tyrosine,oct_1.0,,1180,1.6,NA,NA,non-paralyzed,
2019_11_16,octr-1,JUb39,Tyrosine,oct_1.0,,1181,3.7,NA,NA,non-paralyzed,
2019_11_16,octr-1,JUb39,Tyrosine,oct_1.0,,1182,5,NA,NA,non-paralyzed,
2019_11_16,octr-1,JUb39,Tyrosine,oct_1.0,,1183,2.7,NA,NA,non-paralyzed,
2019_11_16,octr-1,JUb39,Tyrosine,oct_1.0,,1184,2.4,NA,NA,non-paralyzed,
2019_11_16,octr-1,JUb39,Tyrosine,oct_1.0,,1185,3.7,NA,NA,non-paralyzed,
2019_11_16,octr-1,JUb39,Tyrosine,oct_1.0,,1186,3.2,NA,NA,non-paralyzed,
2019_11_16,octr-1; ex[srv11p::octr-1],OP50,Tyrosine,oct_1.0,,1187,2.4,NA,NA,non-paralyzed,1
2019_11_16,octr-1; ex[srv11p::octr-1],OP50,Tyrosine,oct_1.0,,1188,1.8,NA,NA,non-paralyzed,1
2019_11_16,octr-1; ex[srv11p::octr-1],OP50,Tyrosine,oct_1.0,,1189,1.4,NA,NA,non-paralyzed,1
2019_11_16,octr-1; ex[srv11p::octr-1],OP50,Tyrosine,oct_1.0,,1190,2.6,NA,NA,non-paralyzed,1
2019_11_16,octr-1; ex[srv11p::octr-1],OP50,Tyrosine,oct_1.0,,1191,1.7,NA,NA,non-paralyzed,1
2019_11_16,octr-1; ex[srv11p::octr-1],OP50,Tyrosine,oct_1.0,,1192,3.2,NA,NA,non-paralyzed,1
2019_11_16,octr-1; ex[srv11p::octr-1],OP50,Tyrosine,oct_1.0,,1193,2.9,NA,NA,non-paralyzed,1
2019_11_16,octr-1; ex[srv11p::octr-1],OP50,Tyrosine,oct_1.0,,1194,1.9,NA,NA,non-paralyzed,1
2019_11_16,octr-1; ex[srv11p::octr-1],OP50,Tyrosine,oct_1.0,,1195,3.2,NA,NA,non-paralyzed,1
2019_11_16,octr-1; ex[srv11p::octr-1],OP50,Tyrosine,oct_1.0,,1196,1.5,NA,NA,non-paralyzed,1
2019_11_16,octr-1; ex[srv11p::octr-1],OP50,Tyrosine,oct_1.0,,1197,2.8,NA,NA,non-paralyzed,1
2019_11_16,octr-1; ex[srv11p::octr-1],OP50,Tyrosine,oct_1.0,,1198,1.5,NA,NA,non-paralyzed,1
2019_11_16,octr-1; ex[srv11p::octr-1],OP50,Tyrosine,oct_1.0,,1199,2.1,NA,NA,non-paralyzed,1
2019_11_16,octr-1; ex[srv11p::octr-1],OP50,Tyrosine,oct_1.0,,1200,4.4,NA,NA,non-paralyzed,1
2019_11_16,octr-1; ex[srv11p::octr-1],OP50,Tyrosine,oct_1.0,,1201,1.5,NA,NA,non-paralyzed,1
2019_11_16,octr-1; ex[srv11p::octr-1],OP50,Tyrosine,oct_1.0,,1202,1.6,NA,NA,non-paralyzed,1
2019_11_16,octr-1; ex[srv11p::octr-1],OP50,Tyrosine,oct_1.0,,1203,2.4,NA,NA,non-paralyzed,1
2019_11_16,octr-1; ex[srv11p::octr-1],OP50,Tyrosine,oct_1.0,,1204,3.1,NA,NA,non-paralyzed,1
2019_11_16,octr-1; ex[srv11p::octr-1],OP50,Tyrosine,oct_1.0,,1205,2.5,NA,NA,non-paralyzed,1
2019_11_16,octr-1; ex[srv11p::octr-1],OP50,Tyrosine,oct_1.0,,1206,2,NA,NA,non-paralyzed,1
2019_11_16,octr-1; ex[srv11p::octr-1],JUb39,Tyrosine,oct_1.0,,1207,3.5,NA,NA,non-paralyzed,1
2019_11_16,octr-1; ex[srv11p::octr-1],JUb39,Tyrosine,oct_1.0,,1208,2,NA,NA,non-paralyzed,1
2019_11_16,octr-1; ex[srv11p::octr-1],JUb39,Tyrosine,oct_1.0,,1209,2.4,NA,NA,non-paralyzed,1
2019_11_16,octr-1; ex[srv11p::octr-1],JUb39,Tyrosine,oct_1.0,,1210,2.4,NA,NA,non-paralyzed,1
2019_11_16,octr-1; ex[srv11p::octr-1],JUb39,Tyrosine,oct_1.0,,1211,2.5,NA,NA,non-paralyzed,1
2019_11_16,octr-1; ex[srv11p::octr-1],JUb39,Tyrosine,oct_1.0,,1212,2.2,NA,NA,non-paralyzed,1
2019_11_16,octr-1; ex[srv11p::octr-1],JUb39,Tyrosine,oct_1.0,,1213,4.3,NA,NA,non-paralyzed,1
2019_11_16,octr-1; ex[srv11p::octr-1],JUb39,Tyrosine,oct_1.0,,1214,3.9,NA,NA,non-paralyzed,1
2019_11_16,octr-1; ex[srv11p::octr-1],JUb39,Tyrosine,oct_1.0,,1215,20,NA,NA,paralyzed,1
2019_11_16,octr-1; ex[srv11p::octr-1],JUb39,Tyrosine,oct_1.0,,1216,1.5,NA,NA,non-paralyzed,1
2019_11_16,octr-1; ex[srv11p::octr-1],JUb39,Tyrosine,oct_1.0,,1217,20,NA,NA,paralyzed,1
2019_11_16,octr-1; ex[srv11p::octr-1],JUb39,Tyrosine,oct_1.0,,1218,2,NA,NA,non-paralyzed,1
2019_11_16,octr-1; ex[srv11p::octr-1],JUb39,Tyrosine,oct_1.0,,1219,3.7,NA,NA,non-paralyzed,1
2019_11_16,octr-1; ex[srv11p::octr-1],JUb39,Tyrosine,oct_1.0,,1220,2.6,NA,NA,non-paralyzed,1
2019_11_16,octr-1; ex[srv11p::octr-1],JUb39,Tyrosine,oct_1.0,,1221,5.1,NA,NA,non-paralyzed,1
2019_11_16,octr-1; ex[srv11p::octr-1],JUb39,Tyrosine,oct_1.0,,1222,2.2,NA,NA,non-paralyzed,1
2019_11_16,octr-1; ex[srv11p::octr-1],JUb39,Tyrosine,oct_1.0,,1223,3.1,NA,NA,non-paralyzed,1
2019_11_16,octr-1; ex[srv11p::octr-1],JUb39,Tyrosine,oct_1.0,,1224,4.7,NA,NA,non-paralyzed,1
2019_11_16,octr-1; ex[srv11p::octr-1],JUb39,Tyrosine,oct_1.0,,1225,20,NA,NA,paralyzed,1
2019_11_16,octr-1; ex[srv11p::octr-1],JUb39,Tyrosine,oct_1.0,,1226,1.3,NA,NA,non-paralyzed,1
2019_11_16,octr-1; ex[srv47p::octr-1],OP50,Tyrosine,oct_1.0,,1227,4.1,NA,NA,non-paralyzed,1
2019_11_16,octr-1; ex[srv47p::octr-1],OP50,Tyrosine,oct_1.0,,1228,2,NA,NA,non-paralyzed,1
2019_11_16,octr-1; ex[srv47p::octr-1],OP50,Tyrosine,oct_1.0,,1229,2.5,NA,NA,non-paralyzed,1
2019_11_16,octr-1; ex[srv47p::octr-1],OP50,Tyrosine,oct_1.0,,1230,2.8,NA,NA,non-paralyzed,1
2019_11_16,octr-1; ex[srv47p::octr-1],OP50,Tyrosine,oct_1.0,,1231,1.9,NA,NA,non-paralyzed,1
2019_11_16,octr-1; ex[srv47p::octr-1],OP50,Tyrosine,oct_1.0,,1232,1.2,NA,NA,non-paralyzed,1
2019_11_16,octr-1; ex[srv47p::octr-1],OP50,Tyrosine,oct_1.0,,1233,1.9,NA,NA,non-paralyzed,1
2019_11_16,octr-1; ex[srv47p::octr-1],OP50,Tyrosine,oct_1.0,,1234,2.1,NA,NA,non-paralyzed,1
2019_11_16,octr-1; ex[srv47p::octr-1],OP50,Tyrosine,oct_1.0,,1235,3.6,NA,NA,non-paralyzed,1
2019_11_16,octr-1; ex[srv47p::octr-1],OP50,Tyrosine,oct_1.0,,1236,1.1,NA,NA,non-paralyzed,1
2019_11_16,octr-1; ex[srv47p::octr-1],OP50,Tyrosine,oct_1.0,,1237,1.8,NA,NA,non-paralyzed,1
2019_11_16,octr-1; ex[srv47p::octr-1],OP50,Tyrosine,oct_1.0,,1238,2.2,NA,NA,non-paralyzed,1
2019_11_16,octr-1; ex[srv47p::octr-1],OP50,Tyrosine,oct_1.0,,1239,3.6,NA,NA,non-paralyzed,1
2019_11_16,octr-1; ex[srv47p::octr-1],OP50,Tyrosine,oct_1.0,,1240,0.9,NA,NA,non-paralyzed,1
2019_11_16,octr-1; ex[srv47p::octr-1],OP50,Tyrosine,oct_1.0,,1241,1.2,NA,NA,non-paralyzed,1
2019_11_16,octr-1; ex[srv47p::octr-1],OP50,Tyrosine,oct_1.0,,1242,4.4,NA,NA,non-paralyzed,1
2019_11_16,octr-1; ex[srv47p::octr-1],OP50,Tyrosine,oct_1.0,,1243,1.1,NA,NA,non-paralyzed,1
2019_11_16,octr-1; ex[srv47p::octr-1],OP50,Tyrosine,oct_1.0,,1244,1.3,NA,NA,non-paralyzed,1
2019_11_16,octr-1; ex[srv47p::octr-1],OP50,Tyrosine,oct_1.0,,1245,1.6,NA,NA,non-paralyzed,1
2019_11_16,octr-1; ex[srv47p::octr-1],OP50,Tyrosine,oct_1.0,,1246,1.1,NA,NA,non-paralyzed,1
2019_11_16,octr-1; ex[srv47p::octr-1],JUb39,Tyrosine,oct_1.0,,1247,3.2,NA,NA,non-paralyzed,1
2019_11_16,octr-1; ex[srv47p::octr-1],JUb39,Tyrosine,oct_1.0,,1248,8,NA,NA,non-paralyzed,1
2019_11_16,octr-1; ex[srv47p::octr-1],JUb39,Tyrosine,oct_1.0,,1249,1.8,NA,NA,non-paralyzed,1
2019_11_16,octr-1; ex[srv47p::octr-1],JUb39,Tyrosine,oct_1.0,,1250,2.7,NA,NA,non-paralyzed,1
2019_11_16,octr-1; ex[srv47p::octr-1],JUb39,Tyrosine,oct_1.0,,1251,3.3,NA,NA,non-paralyzed,1
2019_11_16,octr-1; ex[srv47p::octr-1],JUb39,Tyrosine,oct_1.0,,1252,3.9,NA,NA,non-paralyzed,1
2019_11_16,octr-1; ex[srv47p::octr-1],JUb39,Tyrosine,oct_1.0,,1253,9.8,NA,NA,non-paralyzed,1
2019_11_16,octr-1; ex[srv47p::octr-1],JUb39,Tyrosine,oct_1.0,,1254,1.6,NA,NA,non-paralyzed,1
2019_11_16,octr-1; ex[srv47p::octr-1],JUb39,Tyrosine,oct_1.0,,1255,2.4,NA,NA,non-paralyzed,1
2019_11_16,octr-1; ex[srv47p::octr-1],JUb39,Tyrosine,oct_1.0,,1256,2.4,NA,NA,non-paralyzed,1
2019_11_16,octr-1; ex[srv47p::octr-1],JUb39,Tyrosine,oct_1.0,,1257,1.9,NA,NA,non-paralyzed,1
2019_11_16,octr-1; ex[srv47p::octr-1],JUb39,Tyrosine,oct_1.0,,1258,2.7,NA,NA,non-paralyzed,1
2019_11_16,octr-1; ex[srv47p::octr-1],JUb39,Tyrosine,oct_1.0,,1259,4.4,NA,NA,non-paralyzed,1
2019_11_16,octr-1; ex[srv47p::octr-1],JUb39,Tyrosine,oct_1.0,,1260,2.5,NA,NA,non-paralyzed,1
